TIMESTAMP;BALLAST;ANGULAR;LINEAR;
18/02/2025 15:17:47.707;0;0;0;
18/02/2025 15:18:26.278;0;1;0;
18/02/2025 15:18:27.608;0;0;0;
18/02/2025 15:19:06.299;0;1;0;
18/02/2025 15:19:07.648;0;0;0;
18/02/2025 15:19:26.309;0;0;1;
18/02/2025 15:19:27.569;0;0;0;
18/02/2025 15:20:06.340;0;1;0;
18/02/2025 15:20:07.629;0;0;0;
18/02/2025 15:20:26.757;0;1;0;
18/02/2025 15:20:28.20;0;0;0;
18/02/2025 15:21:06.361;1;0;0;
18/02/2025 15:21:24.647;0;0;0;
18/02/2025 15:21:46.381;0;0;1;
18/02/2025 15:21:47.811;0;0;0;
18/02/2025 15:22:06.391;1;0;0;
18/02/2025 15:22:06.392;1;0;1;
18/02/2025 15:22:07.921;1;0;0;
18/02/2025 15:22:24.238;0;0;0;
18/02/2025 15:22:26.402;0;1;0;
18/02/2025 15:22:27.751;0;0;0;
18/02/2025 15:22:46.416;0;0;1;
18/02/2025 15:22:47.912;0;0;0;
18/02/2025 15:23:06.512;0;1;0;
18/02/2025 15:23:10.404;0;0;0;
18/02/2025 15:23:26.433;0;0;1;
18/02/2025 15:23:27.802;0;0;0;
18/02/2025 15:24:06.443;0;0;1;
18/02/2025 15:24:07.873;0;0;0;
18/02/2025 15:24:13.460;1;0;0;
18/02/2025 15:24:13.461;1;1;1;
18/02/2025 15:24:26.862;1;0;0;
18/02/2025 15:24:43.889;0;0;0;
18/02/2025 15:32:08.833;0;1;0;
18/02/2025 15:32:08.834;1;1;0;
18/02/2025 15:32:10.424;1;0;0;
18/02/2025 15:32:46.552;1;0;1;
18/02/2025 15:32:52.126;0;0;1;
18/02/2025 15:32:57.932;0;0;0;
18/02/2025 15:33:28.697;0;1;1;
18/02/2025 15:33:33.328;0;0;0;
18/02/2025 15:34:28.906;0;0;1;
18/02/2025 15:34:30.346;0;0;0;
18/02/2025 15:34:48.965;1;0;0;
18/02/2025 15:34:57.733;0;0;0;
18/02/2025 15:35:09.16;0;0;1;
18/02/2025 15:35:10.426;0;0;0;
18/02/2025 15:35:28.927;0;0;1;
18/02/2025 15:35:30.156;0;0;0;
18/02/2025 15:36:28.958;0;1;0;
18/02/2025 15:36:30.818;0;0;0;
18/02/2025 15:36:48.968;0;1;0;
18/02/2025 15:36:50.978;0;0;0;
18/02/2025 15:37:08.978;0;1;0;
18/02/2025 15:37:11.18;0;0;0;
18/02/2025 15:37:28.988;0;1;0;
18/02/2025 15:37:31.69;0;0;0;
18/02/2025 15:37:48.999;0;1;1;
18/02/2025 15:37:50.779;0;0;0;
18/02/2025 15:38:09.184;0;1;0;
18/02/2025 15:38:10.629;0;0;0;
18/02/2025 15:40:49.102;0;1;0;
18/02/2025 15:40:50.610;0;0;0;
18/02/2025 15:41:09.345;0;1;0;
18/02/2025 15:41:10.591;0;0;0;
18/02/2025 15:41:29.111;0;1;0;
18/02/2025 15:41:30.441;0;0;0;
18/02/2025 15:41:49.122;0;1;0;
18/02/2025 15:41:50.531;0;0;0;
18/02/2025 15:42:09.132;0;1;0;
18/02/2025 15:42:10.391;0;0;0;
18/02/2025 15:42:49.152;0;1;0;
18/02/2025 15:42:50.592;0;0;0;
18/02/2025 15:43:09.182;0;1;0;
18/02/2025 15:43:10.532;0;0;0;
18/02/2025 15:43:49.262;0;1;0;
18/02/2025 15:43:50.712;0;0;0;
18/02/2025 15:44:49.214;0;1;0;
18/02/2025 15:44:50.463;0;0;0;
18/02/2025 15:46:49.434;0;1;0;
18/02/2025 15:46:50.684;0;0;0;
18/02/2025 15:48:49.321;0;1;0;
18/02/2025 15:48:50.656;0;0;0;
18/02/2025 15:50:09.327;0;1;0;
18/02/2025 15:50:10.647;0;0;0;
18/02/2025 15:51:29.368;0;1;0;
18/02/2025 15:51:30.628;0;0;0;
18/02/2025 15:51:49.379;0;1;0;
18/02/2025 15:51:50.968;0;0;0;
18/02/2025 15:52:09.389;0;1;0;
18/02/2025 15:52:10.868;0;0;0;
18/02/2025 15:52:29.537;0;1;0;
18/02/2025 15:52:30.898;0;0;0;
18/02/2025 15:57:29.563;0;1;0;
18/02/2025 15:57:30.822;0;0;0;
18/02/2025 15:57:49.583;0;1;0;
18/02/2025 15:57:50.812;0;0;0;
18/02/2025 15:58:09.661;0;1;0;
18/02/2025 15:58:10.892;0;0;0;
18/02/2025 15:58:49.594;0;1;1;
18/02/2025 15:58:50.963;0;0;0;
18/02/2025 15:59:09.604;0;1;0;
18/02/2025 15:59:10.863;0;0;0;
18/02/2025 16:00:49.655;0;1;0;
18/02/2025 16:00:50.994;0;0;0;
18/02/2025 16:01:29.676;0;1;0;
18/02/2025 16:01:30.925;0;0;0;
18/02/2025 16:02:49.687;0;1;0;
18/02/2025 16:02:51.66;0;0;0;
18/02/2025 16:03:09.697;0;1;0;
18/02/2025 16:03:10.926;0;0;0;
18/02/2025 16:04:49.748;0;1;0;
18/02/2025 16:04:51.27;0;0;0;
18/02/2025 16:05:49.779;0;1;0;
18/02/2025 16:05:50.978;0;0;0;
18/02/2025 16:06:09.789;0;1;0;
18/02/2025 16:06:11.179;0;0;0;
18/02/2025 16:06:49.969;0;1;0;
18/02/2025 16:06:51.329;0;0;0;
18/02/2025 16:07:09.820;0;1;0;
18/02/2025 16:07:11.239;0;0;0;
18/02/2025 16:07:29.850;0;1;0;
18/02/2025 16:07:31.240;0;0;0;
18/02/2025 16:08:09.851;0;1;0;
18/02/2025 16:08:11.120;0;0;0;
18/02/2025 16:13:50.25;0;1;0;
18/02/2025 16:13:51.295;0;0;0;
18/02/2025 16:20:30.211;0;1;0;
18/02/2025 16:20:31.510;0;0;0;
18/02/2025 16:21:10.630;0;1;0;
18/02/2025 16:21:11.921;0;0;0;
18/02/2025 16:21:30.232;0;1;0;
18/02/2025 16:21:31.581;0;0;0;
18/02/2025 16:22:10.253;0;1;0;
18/02/2025 16:22:11.482;0;0;0;
18/02/2025 16:23:30.294;0;1;0;
18/02/2025 16:23:31.543;0;0;0;
18/02/2025 16:26:10.366;0;1;0;
18/02/2025 16:26:11.565;0;0;0;
18/02/2025 16:28:50.428;0;1;0;
18/02/2025 16:28:51.688;0;0;0;
18/02/2025 16:30:30.480;0;1;0;
18/02/2025 16:30:31.819;0;0;0;
18/02/2025 16:31:10.501;0;1;0;
18/02/2025 16:31:11.800;0;0;0;
18/02/2025 16:31:30.511;0;1;0;
18/02/2025 16:31:31.900;0;0;0;
18/02/2025 16:32:30.946;0;1;0;
18/02/2025 16:32:32.212;0;0;0;
18/02/2025 16:38:30.718;0;1;0;
18/02/2025 16:38:32.37;0;0;0;
18/02/2025 16:39:50.739;0;1;0;
18/02/2025 16:39:51.998;0;0;0;
18/02/2025 16:40:30.759;0;0;1;
18/02/2025 16:40:31.969;0;0;0;
18/02/2025 16:40:50.857;0;1;1;
18/02/2025 16:40:52.219;0;0;0;
18/02/2025 16:42:30.821;0;1;0;
18/02/2025 16:42:32.181;0;0;0;
18/02/2025 16:43:30.851;0;1;0;
18/02/2025 16:43:32.202;0;0;0;
18/02/2025 16:45:50.925;0;1;0;
18/02/2025 16:45:52.214;0;0;0;
18/02/2025 16:46:31.33;0;1;0;
18/02/2025 16:46:32.265;0;0;0;
18/02/2025 16:46:50.956;0;1;0;
18/02/2025 16:46:52.335;0;0;0;
18/02/2025 16:47:50.957;0;1;0;
18/02/2025 16:47:52.366;0;0;0;
18/02/2025 16:48:10.967;0;1;0;
18/02/2025 16:48:12.196;0;0;0;
18/02/2025 16:49:10.998;0;1;0;
18/02/2025 16:49:12.287;0;0;0;
18/02/2025 16:50:31.39;0;1;0;
18/02/2025 16:50:32.359;0;0;0;
18/02/2025 16:51:51.81;0;1;0;
18/02/2025 16:51:52.380;0;0;0;
18/02/2025 16:52:11.196;0;1;0;
18/02/2025 16:52:12.561;0;0;0;
18/02/2025 16:52:31.101;0;1;0;
18/02/2025 16:52:32.431;0;0;0;
18/02/2025 16:54:31.163;0;1;0;
18/02/2025 16:54:32.483;0;0;0;
18/02/2025 16:54:51.174;0;1;0;
18/02/2025 16:54:52.453;0;0;0;
18/02/2025 16:55:31.194;0;1;0;
18/02/2025 16:55:32.714;0;0;0;
18/02/2025 16:55:51.205;0;1;0;
18/02/2025 16:55:52.634;0;0;0;
18/02/2025 16:56:11.215;0;1;0;
18/02/2025 16:56:12.745;0;0;0;
18/02/2025 16:56:31.226;0;1;0;
18/02/2025 16:56:32.605;0;0;0;
18/02/2025 16:57:11.256;0;1;0;
18/02/2025 16:57:12.485;0;0;0;
18/02/2025 17:00:31.348;0;1;0;
18/02/2025 17:00:32.679;0;0;0;
18/02/2025 17:07:11.507;0;1;0;
18/02/2025 17:07:12.856;0;0;0;
18/02/2025 17:07:31.517;0;1;0;
18/02/2025 17:07:32.746;0;0;0;
18/02/2025 17:07:51.528;0;1;0;
18/02/2025 17:07:52.937;0;0;0;
18/02/2025 17:08:31.548;0;1;0;
18/02/2025 17:08:32.868;0;0;0;
18/02/2025 17:09:13.830;0;1;0;
18/02/2025 17:09:15.131;0;0;0;
18/02/2025 17:09:51.590;0;1;0;
18/02/2025 17:09:52.889;0;0;0;
18/02/2025 17:10:11.600;0;1;0;
18/02/2025 17:10:12.869;0;0;0;
18/02/2025 17:10:31.610;0;1;0;
18/02/2025 17:10:33.30;0;0;0;
18/02/2025 17:10:51.621;0;1;0;
18/02/2025 17:10:52.860;0;0;0;
18/02/2025 17:11:31.642;0;1;0;
18/02/2025 17:11:32.971;0;0;0;
18/02/2025 17:12:11.662;0;1;0;
18/02/2025 17:12:12.982;0;0;0;
18/02/2025 17:12:31.683;0;1;0;
18/02/2025 17:12:33.2;0;0;0;
18/02/2025 17:13:11.693;0;1;0;
18/02/2025 17:13:13.13;0;0;0;
18/02/2025 17:14:11.725;0;1;0;
18/02/2025 17:14:13.4;0;0;0;
18/02/2025 17:15:51.757;0;1;0;
18/02/2025 17:15:53.46;0;0;0;
18/02/2025 17:16:31.767;0;1;0;
18/02/2025 17:16:33.87;0;0;0;
18/02/2025 17:17:32.14;0;1;0;
18/02/2025 17:17:33.238;0;0;0;
18/02/2025 17:25:12.7;1;0;0;
18/02/2025 17:25:19.703;0;0;0;
18/02/2025 17:25:32.17;0;0;1;
18/02/2025 17:25:33.157;0;0;0;
18/02/2025 17:25:52.236;0;0;1;
18/02/2025 17:25:53.467;0;0;0;
18/02/2025 17:32:12.246;0;0;1;
18/02/2025 17:32:13.415;0;0;0;
18/02/2025 17:33:12.247;0;1;0;
18/02/2025 17:33:13.596;0;0;0;
18/02/2025 17:33:32.247;0;1;0;
18/02/2025 17:33:33.686;0;0;0;
18/02/2025 17:33:52.466;0;1;0;
18/02/2025 17:33:53.937;0;0;0;
18/02/2025 17:34:52.289;0;1;0;
18/02/2025 17:34:53.758;0;0;0;
18/02/2025 17:35:12.299;0;1;0;
18/02/2025 17:35:13.628;0;0;0;
18/02/2025 17:35:32.309;0;1;0;
18/02/2025 17:35:33.759;0;0;0;
18/02/2025 17:35:52.330;0;1;0;
18/02/2025 17:35:53.779;0;0;0;
18/02/2025 17:36:12.330;0;0;1;
18/02/2025 17:36:13.720;0;0;0;
18/02/2025 17:37:32.372;0;0;1;
18/02/2025 17:37:33.671;0;0;0;
18/02/2025 17:37:45.384;1;0;0;
18/02/2025 17:37:45.385;1;1;1;
18/02/2025 17:37:50.188;1;0;0;
18/02/2025 17:37:53.241;1;1;1;
18/02/2025 17:37:54.372;1;0;0;
18/02/2025 17:38:03.366;1;1;1;
18/02/2025 17:38:04.773;1;0;0;
18/02/2025 17:38:13.83;1;1;1;
18/02/2025 17:38:14.212;1;0;0;
18/02/2025 17:38:23.83;1;1;1;
18/02/2025 17:38:24.233;1;0;0;
18/02/2025 17:38:31.710;0;0;0;
18/02/2025 17:39:15.218;0;1;1;
18/02/2025 17:39:17.707;0;0;0;
18/02/2025 17:39:35.227;0;0;1;
18/02/2025 17:39:36.486;0;0;0;
18/02/2025 17:39:55.237;0;0;1;
18/02/2025 17:39:56.597;0;0;0;
18/02/2025 17:40:35.261;0;1;0;
18/02/2025 17:40:36.518;0;0;0;
18/02/2025 17:41:35.289;0;0;1;
18/02/2025 17:41:36.679;0;0;0;
18/02/2025 17:41:55.300;0;1;0;
18/02/2025 17:41:56.659;0;0;0;
18/02/2025 17:42:35.321;0;0;1;
18/02/2025 17:42:36.770;0;0;0;
18/02/2025 17:42:55.331;0;1;0;
18/02/2025 17:42:56.781;0;0;0;
18/02/2025 17:43:15.342;0;1;1;
18/02/2025 17:43:16.761;0;0;0;
18/02/2025 17:43:35.750;1;0;0;
18/02/2025 17:43:35.751;1;1;0;
18/02/2025 17:43:37.282;1;0;0;
18/02/2025 17:43:54.39;0;0;0;
18/02/2025 17:43:55.751;0;1;0;
18/02/2025 17:43:55.752;1;1;0;
18/02/2025 17:43:57.382;1;0;0;
18/02/2025 17:44:14.129;0;0;0;
18/02/2025 17:44:15.383;0;1;0;
18/02/2025 17:44:17.12;0;0;0;
18/02/2025 17:44:35.383;0;1;0;
18/02/2025 17:44:36.703;0;0;0;
18/02/2025 17:44:55.414;0;1;0;
18/02/2025 17:44:56.993;0;0;0;
18/02/2025 17:45:15.404;0;1;0;
18/02/2025 17:45:16.954;0;0;0;
18/02/2025 17:45:35.414;0;1;0;
18/02/2025 17:45:36.844;0;0;0;
18/02/2025 17:45:55.425;0;1;0;
18/02/2025 17:45:56.924;0;0;0;
18/02/2025 17:46:35.734;0;1;0;
18/02/2025 17:46:37.145;0;0;0;
18/02/2025 17:46:55.446;0;1;0;
18/02/2025 17:46:57.176;0;0;0;
18/02/2025 17:47:15.447;0;1;0;
18/02/2025 17:47:17.366;0;0;0;
18/02/2025 17:54:56.707;0;0;1;
18/02/2025 17:54:58.86;0;0;0;
18/02/2025 17:55:55.727;0;0;1;
18/02/2025 17:55:57.227;0;0;0;
18/02/2025 17:56:15.717;0;0;1;
18/02/2025 17:56:17.157;0;0;0;
18/02/2025 17:56:55.738;0;1;0;
18/02/2025 17:56:57.818;0;0;0;
18/02/2025 17:57:15.749;0;1;0;
18/02/2025 17:57:17.128;0;0;0;
18/02/2025 17:57:35.931;0;1;0;
18/02/2025 17:57:37.499;0;0;0;
18/02/2025 17:57:55.769;0;1;0;
18/02/2025 17:57:57.9;0;0;0;
18/02/2025 17:58:15.780;0;1;0;
18/02/2025 17:58:17.259;0;0;0;
18/02/2025 17:58:35.790;0;1;0;
18/02/2025 17:58:37.240;0;0;0;
18/02/2025 17:59:15.811;0;1;0;
18/02/2025 17:59:17.110;0;0;0;
18/02/2025 17:59:35.822;0;1;0;
18/02/2025 17:59:37.351;0;0;0;
18/02/2025 17:59:55.832;0;1;0;
18/02/2025 17:59:57.512;0;0;0;
18/02/2025 18:00:15.929;0;1;0;
18/02/2025 18:00:18.423;0;0;0;
18/02/2025 18:08:36.148;0;1;0;
18/02/2025 18:08:37.462;0;0;0;
18/02/2025 18:08:56.398;0;1;0;
18/02/2025 18:08:58.443;0;0;0;
18/02/2025 18:09:16.104;0;1;0;
18/02/2025 18:09:17.683;0;0;0;
18/02/2025 18:09:56.124;1;0;0;
18/02/2025 18:09:56.125;1;1;0;
18/02/2025 18:09:57.384;1;0;0;
18/02/2025 18:10:14.551;0;0;0;
18/02/2025 18:10:16.135;1;0;0;
18/02/2025 18:10:34.291;0;0;0;
18/02/2025 18:10:36.155;0;1;1;
18/02/2025 18:10:36.156;1;1;1;
18/02/2025 18:10:37.655;1;0;0;
18/02/2025 18:10:54.312;0;0;0;
18/02/2025 18:10:56.156;0;0;1;
18/02/2025 18:10:57.285;0;0;0;
18/02/2025 18:11:16.156;1;0;0;
18/02/2025 18:11:16.157;1;0;1;
18/02/2025 18:11:17.445;1;0;0;
18/02/2025 18:11:34.553;0;0;0;
18/02/2025 18:11:36.385;0;1;0;
18/02/2025 18:11:37.736;0;0;0;
18/02/2025 18:11:56.167;0;1;0;
18/02/2025 18:11:57.576;0;0;0;
18/02/2025 18:12:16.177;0;1;0;
18/02/2025 18:12:17.707;0;0;0;
18/02/2025 18:12:36.188;0;1;0;
18/02/2025 18:12:38.928;0;0;0;
18/02/2025 18:20:16.437;0;1;0;
18/02/2025 18:20:18.467;0;0;0;
18/02/2025 18:20:36.428;0;1;0;
18/02/2025 18:20:37.927;0;0;0;
18/02/2025 18:20:56.438;0;1;0;
18/02/2025 18:20:57.737;0;0;0;
18/02/2025 18:21:36.459;0;1;0;
18/02/2025 18:21:37.728;0;0;0;
18/02/2025 18:21:56.469;0;1;0;
18/02/2025 18:21:58.279;0;0;0;
18/02/2025 18:22:16.588;0;1;0;
18/02/2025 18:22:18.940;0;0;0;
18/02/2025 18:24:16.542;0;0;1;
18/02/2025 18:24:17.861;0;0;0;
18/02/2025 18:29:56.709;0;1;0;
18/02/2025 18:29:58.399;0;0;0;
18/02/2025 18:30:16.719;0;1;0;
18/02/2025 18:30:18.559;0;0;0;
18/02/2025 18:30:36.730;0;1;0;
18/02/2025 18:30:38.99;0;0;0;
18/02/2025 18:30:56.798;0;1;0;
18/02/2025 18:30:58.220;0;0;0;
18/02/2025 18:32:16.782;0;1;0;
18/02/2025 18:32:18.842;0;0;0;
18/02/2025 18:32:36.792;0;1;0;
18/02/2025 18:32:39.152;0;0;0;
18/02/2025 18:40:37.31;0;1;0;
18/02/2025 18:40:38.441;0;0;0;
18/02/2025 18:40:57.42;0;1;0;
18/02/2025 18:40:58.812;0;0;0;
18/02/2025 18:41:17.52;0;1;0;
18/02/2025 18:41:18.672;0;0;0;
18/02/2025 18:41:37.83;0;1;0;
18/02/2025 18:41:38.332;0;0;0;
18/02/2025 18:41:57.93;0;1;0;
18/02/2025 18:41:58.362;0;0;0;
18/02/2025 18:42:17.253;0;1;0;
18/02/2025 18:42:18.533;0;0;0;
18/02/2025 18:43:17.115;0;1;0;
18/02/2025 18:43:18.424;0;0;0;
18/02/2025 18:43:37.125;0;1;0;
18/02/2025 18:43:38.655;0;0;0;
18/02/2025 18:43:57.135;0;1;0;
18/02/2025 18:43:59.896;0;0;0;
18/02/2025 18:52:17.375;0;1;0;
18/02/2025 18:52:19.115;0;0;0;
18/02/2025 18:52:37.385;0;1;0;
18/02/2025 18:52:39.155;0;0;0;
18/02/2025 18:52:57.386;0;1;0;
18/02/2025 18:52:58.765;0;0;0;
18/02/2025 18:53:17.447;0;1;0;
18/02/2025 18:53:18.826;0;0;0;
18/02/2025 18:54:17.427;0;1;0;
18/02/2025 18:54:19.197;0;0;0;
18/02/2025 18:54:37.438;0;1;0;
18/02/2025 18:54:39.508;0;0;0;
18/02/2025 19:02:17.666;0;1;0;
18/02/2025 19:02:19.156;0;0;0;
18/02/2025 19:02:37.676;0;1;0;
18/02/2025 19:02:39.536;0;0;0;
18/02/2025 19:02:57.687;0;1;0;
18/02/2025 19:02:59.66;0;0;0;
18/02/2025 19:03:17.697;0;1;0;
18/02/2025 19:03:19.107;0;0;0;
18/02/2025 19:04:17.728;0;1;0;
18/02/2025 19:04:19.388;0;0;0;
18/02/2025 19:04:37.874;0;1;0;
18/02/2025 19:04:40.429;0;0;0;
18/02/2025 19:12:58.82;0;1;0;
18/02/2025 19:12:59.968;0;0;0;
18/02/2025 19:13:17.998;0;1;0;
18/02/2025 19:13:19.768;0;0;0;
18/02/2025 19:13:38.28;0;1;0;
18/02/2025 19:13:39.288;0;0;0;
18/02/2025 19:13:58.19;0;1;0;
18/02/2025 19:13:59.378;0;0;0;
18/02/2025 19:14:38.39;0;1;0;
18/02/2025 19:14:39.399;0;0;0;
18/02/2025 19:14:58.50;0;1;0;
18/02/2025 19:14:59.469;0;0;0;
18/02/2025 19:15:18.60;0;1;0;
18/02/2025 19:15:19.960;0;0;0;
18/02/2025 19:15:38.70;0;1;0;
18/02/2025 19:15:40.60;0;0;0;
18/02/2025 19:20:58.226;1;0;0;
18/02/2025 19:21:16.542;0;0;0;
18/02/2025 19:21:18.269;0;0;1;
18/02/2025 19:21:19.465;0;0;0;
18/02/2025 19:21:38.523;1;0;0;
18/02/2025 19:21:38.525;1;0;1;
18/02/2025 19:21:39.876;1;0;0;
18/02/2025 19:21:57.94;0;0;0;
18/02/2025 19:22:38.277;0;0;1;
18/02/2025 19:22:39.417;0;0;0;
18/02/2025 19:23:18.298;0;0;1;
18/02/2025 19:23:19.557;0;0;0;
18/02/2025 19:23:38.308;0;1;0;
18/02/2025 19:23:39.658;0;0;0;
18/02/2025 19:23:58.319;0;1;0;
18/02/2025 19:24:00.99;0;0;0;
18/02/2025 19:24:20.530;0;1;0;
18/02/2025 19:24:21.981;0;0;0;
18/02/2025 19:24:38.339;0;1;0;
18/02/2025 19:24:39.699;0;0;0;
18/02/2025 19:25:18.360;0;1;0;
18/02/2025 19:25:20.20;0;0;0;
18/02/2025 19:25:38.370;0;1;0;
18/02/2025 19:25:40.601;0;0;0;
18/02/2025 19:31:18.536;0;0;1;
18/02/2025 19:31:19.855;0;0;0;
18/02/2025 19:33:38.598;0;1;0;
18/02/2025 19:33:40.217;0;0;0;
18/02/2025 19:33:58.628;0;1;0;
18/02/2025 19:34:00.378;0;0;0;
18/02/2025 19:34:18.618;0;1;0;
18/02/2025 19:34:19.938;0;0;0;
18/02/2025 19:34:58.639;0;1;0;
18/02/2025 19:34:59.928;0;0;0;
18/02/2025 19:35:38.827;0;1;0;
18/02/2025 19:35:40.760;0;0;0;
18/02/2025 19:35:58.670;0;1;0;
18/02/2025 19:36:00.750;0;0;0;
18/02/2025 19:42:16.872;1;0;0;
18/02/2025 19:42:16.873;1;1;1;
18/02/2025 19:42:30.365;1;0;0;
18/02/2025 19:42:40.145;0;0;0;
18/02/2025 19:50:29.300;0;1;0;
18/02/2025 19:50:29.301;1;1;0;
18/02/2025 19:50:30.960;1;0;0;
18/02/2025 19:51:07.98;1;0;1;
18/02/2025 19:51:13.543;0;0;1;
18/02/2025 19:51:18.148;0;0;0;
18/02/2025 19:51:49.263;0;1;1;
18/02/2025 19:51:53.844;0;0;0;
18/02/2025 19:52:09.281;0;0;1;
18/02/2025 19:52:10.631;0;0;0;
18/02/2025 19:52:49.482;0;0;1;
18/02/2025 19:52:50.702;0;0;0;
18/02/2025 19:54:29.533;0;1;0;
18/02/2025 19:54:30.963;0;0;0;
18/02/2025 19:54:49.544;0;1;0;
18/02/2025 19:54:51.404;0;0;0;
18/02/2025 19:55:09.554;0;1;0;
18/02/2025 19:55:11.564;0;0;0;
18/02/2025 19:55:29.564;0;1;0;
18/02/2025 19:55:31.574;0;0;0;
18/02/2025 19:55:49.564;0;1;0;
18/02/2025 19:55:51.414;0;0;0;
18/02/2025 19:56:09.575;0;1;0;
18/02/2025 19:56:11.104;0;0;0;
18/02/2025 19:56:29.660;0;1;1;
18/02/2025 19:56:31.275;0;0;0;
18/02/2025 19:57:09.605;0;1;0;
18/02/2025 19:57:10.895;0;0;0;
18/02/2025 19:59:29.827;0;1;0;
18/02/2025 19:59:31.147;0;0;0;
18/02/2025 20:05:09.908;0;1;1;
18/02/2025 20:05:11.230;0;0;0;
18/02/2025 20:05:49.891;0;1;0;
18/02/2025 20:05:51.161;0;0;0;
18/02/2025 20:06:09.892;0;1;0;
18/02/2025 20:06:11.211;0;0;0;
18/02/2025 20:06:29.892;0;1;0;
18/02/2025 20:06:31.341;0;0;0;
18/02/2025 20:08:49.984;0;1;0;
18/02/2025 20:08:51.183;0;0;0;
18/02/2025 20:15:10.138;0;1;0;
18/02/2025 20:15:11.437;0;0;0;
18/02/2025 20:16:10.169;0;1;0;
18/02/2025 20:16:11.528;0;0;0;
18/02/2025 20:18:50.251;0;1;0;
18/02/2025 20:18:51.540;0;0;0;
18/02/2025 20:19:30.298;0;1;0;
18/02/2025 20:19:31.661;0;0;0;
18/02/2025 20:20:10.302;0;1;0;
18/02/2025 20:20:11.591;0;0;0;
18/02/2025 20:20:50.312;0;1;0;
18/02/2025 20:20:51.642;0;0;0;
18/02/2025 20:21:10.322;0;1;0;
18/02/2025 20:21:11.562;0;0;0;
18/02/2025 20:22:50.669;0;1;0;
18/02/2025 20:22:51.983;0;0;0;
18/02/2025 20:24:30.405;0;1;0;
18/02/2025 20:24:31.634;0;0;0;
18/02/2025 20:25:50.456;0;1;0;
18/02/2025 20:25:51.835;0;0;0;
18/02/2025 20:26:10.446;0;1;1;
18/02/2025 20:26:11.796;0;0;0;
18/02/2025 20:26:50.467;0;1;0;
18/02/2025 20:26:51.726;0;0;0;
18/02/2025 20:29:30.549;0;1;0;
18/02/2025 20:29:31.818;0;0;0;
18/02/2025 20:30:10.569;0;1;0;
18/02/2025 20:30:11.899;0;0;0;
18/02/2025 20:30:50.620;0;1;0;
18/02/2025 20:30:51.979;0;0;0;
18/02/2025 20:31:30.610;0;1;0;
18/02/2025 20:31:31.840;0;0;0;
18/02/2025 20:32:50.671;0;1;0;
18/02/2025 20:32:51.901;0;0;0;
18/02/2025 20:33:50.682;0;1;0;
18/02/2025 20:33:51.932;0;0;0;
18/02/2025 20:34:30.703;0;1;0;
18/02/2025 20:34:32.72;0;0;0;
18/02/2025 20:35:50.744;0;1;0;
18/02/2025 20:35:52.83;0;0;0;
18/02/2025 20:38:10.796;0;1;0;
18/02/2025 20:38:12.145;0;0;0;
18/02/2025 20:49:11.115;0;1;0;
18/02/2025 20:49:12.435;0;0;0;
18/02/2025 20:49:31.126;0;1;0;
18/02/2025 20:49:32.445;0;0;0;
18/02/2025 20:52:51.229;0;1;0;
18/02/2025 20:52:52.558;0;0;0;
18/02/2025 20:54:11.559;0;1;0;
18/02/2025 20:54:12.889;0;0;0;
18/02/2025 20:54:31.280;0;0;1;
18/02/2025 20:54:32.429;0;0;0;
18/02/2025 20:56:31.342;0;1;0;
18/02/2025 20:56:32.661;0;0;0;
18/02/2025 20:57:51.383;0;1;0;
18/02/2025 20:57:52.693;0;0;0;
18/02/2025 20:58:51.414;0;1;0;
18/02/2025 20:58:52.754;0;0;0;
18/02/2025 20:59:11.414;0;1;0;
18/02/2025 20:59:12.674;0;0;0;
18/02/2025 21:04:31.559;0;1;0;
18/02/2025 21:04:32.919;0;0;0;
18/02/2025 21:05:11.670;0;0;1;
18/02/2025 21:05:12.909;0;0;0;
18/02/2025 21:10:31.745;0;1;0;
18/02/2025 21:10:33.45;0;0;0;
18/02/2025 21:14:51.880;1;0;0;
18/02/2025 21:14:59.876;0;0;0;
18/02/2025 21:17:51.972;0;1;0;
18/02/2025 21:17:53.312;0;0;0;
18/02/2025 21:19:12.82;0;1;0;
18/02/2025 21:19:13.433;0;0;0;
18/02/2025 21:21:12.66;0;1;1;
18/02/2025 21:21:13.325;0;0;0;
18/02/2025 21:22:12.317;0;1;0;
18/02/2025 21:22:13.577;0;0;0;
18/02/2025 21:22:32.107;0;1;0;
18/02/2025 21:22:33.407;0;0;0;
18/02/2025 21:22:52.118;0;1;0;
18/02/2025 21:22:53.447;0;0;0;
18/02/2025 21:23:12.128;0;1;0;
18/02/2025 21:23:13.457;0;0;0;
18/02/2025 21:23:32.138;0;1;0;
18/02/2025 21:23:33.528;0;0;0;
18/02/2025 21:25:12.190;0;1;0;
18/02/2025 21:25:13.399;0;0;0;
18/02/2025 21:29:52.315;0;0;1;
18/02/2025 21:29:53.544;0;0;0;
18/02/2025 21:38:32.574;0;1;0;
18/02/2025 21:38:33.954;0;0;0;
18/02/2025 21:38:52.814;0;1;0;
18/02/2025 21:38:53.974;0;0;0;
18/02/2025 21:39:32.626;0;1;0;
18/02/2025 21:39:33.945;0;0;0;
18/02/2025 21:40:12.606;0;1;0;
18/02/2025 21:40:13.896;0;0;0;
18/02/2025 21:54:37.56;1;0;0;
18/02/2025 21:54:37.57;1;1;1;
18/02/2025 21:54:41.269;1;0;0;
18/02/2025 21:54:44.759;1;1;1;
